order_id,order_date,order_type,customer_id,channel,city,region,category,sub_category,sku_id,product,quantity,unit_price,discount_pct,gross_sales,discount_amount,net_sales,gst_rate,gst_amount,invoice_total,unit_cost,cogs,gross_profit,payment_mode
ORD202500041,23-04-2025,Sale,CUST00694,Store,Hyderabad,South,Accessories,Handbags,SKU1076,Classic Handbags,2,2499,0.08,4998,399.84,4598.16,0.12,551.78,5149.94,1435,2870,1728.16,UPI
ORD202501918,23-03-2025,Sale,CUST01098,Online,Chennai,South,Footwear,Sports Shoes,SKU1066,Premium Sports Shoes,1,3949,0.24,3949,947.76,3001.24,0.12,360.15,3361.39,2232,2232,769.24,UPI
RET202400195,06-08-2024,Return,CUST00573,Store,Chennai,South,Menswear,Shirts,SKU1002,Urban Shirts,-2,1899,0.09,-3798,-341.82,-3456.18,0.12,-414.74,-3870.92,886,-1772,-1684.18,COD
ORD202401241,05-08-2024,Sale,CUST01706,Online,Mumbai,West,Footwear,Casual Shoes,SKU1057,Festive Casual Shoes,2,3049,0.1,6098,609.8,5488.2,0.12,658.58,6146.78,1820,3640,1848.2,Credit Card
ORD202500596,01-12-2025,Sale,CUST00173,Online,Coimbatore,South,Womenswear,Leggings & Bottoms,SKU1040,Everyday Leggings & Bottoms,1,499,0.22,499,109.78,389.22,0.05,19.46,408.68,242,242,147.22,Cash
ORD202500387,14-06-2025,Sale,CUST01706,Store,Gurugram,North,Mens Wear,Jeans & Trousers,SKU1012,Urban Jeans & Trousers,1,1299,0,1299,0,1299,0.12,155.88,1454.88,698,698,601,UPI
ORD202400726,23-11-2024,Sale,CUST00556,Store,Chennai,South,Footwear,Casual Shoes,SKU1056,Premium Casual Shoes,1,2299,0,2299,0,2299,0.12,275.88,2574.88,1252,1252,1047,Debit Card
ORD202301060,12-05-2023,Sale,CUST00460,Store,Bhubaneswar,East,Footwear,Casual Shoes,SKU1058,Everyday Casual Shoes,1,1649,0.21,1649,346.29,1302.71,0.12,156.33,1459.04,1013,1013,289.71,Cash
ORD202400235,12-03-2024,Sale,CUST02108,Store,Bhubaneswar,East,Menswear,Shirts,SKU1001,Signature Shirts,1,2149,0,2149,0,2149,0.12,257.88,2406.88,1180,1180,969,Cash
ORD202400282,07-03-2024,Sale,CUST02101,Store,Chennai,South,Menswear,Jeans & Trousers,SKU1015,Heritage Jeans & Trousers,1,2549,0.11,2549,280.39,2268.61,0.12,272.23,2540.84,1319,1319,949.61,Debit Card
ORD202502345,20-11-2025,Sale,CUST00599,Store,Delhi,North,Womenswear,Sarees,SKU1026,Festive Sarees,1,4949,0.13,4949,643.37,4305.63,0.12,516.68,4822.31,2888,2888,1417.63,UPI
ORD202400202,23-07-2024,Sale,CUST02458,Store,Bengaluru,South,Accessories,Handbags,SKU1078,Essential Handbags,2,649,0.38,1298,493.24,804.76,0.05,40.24,845,339,678,126.76,UPI
ORD202500246,18-11-2025,Sale,CUST01761,Online,Bengaluru,South,Kidswear,Kids Tops,SKU1041,Heritage Kids Tops,1,749,0,749,0,749,0.05,37.45,786.45,322,322,427,COD
ORD202401044,21-12-2024,Sale,CUST00845,Store,Delhi,North,Menswear,Jeans & Trousers,SKU1015,Heritage Jeans & Trousers,2,2549,0.05,5098,254.9,4843.1,0.12,581.17,5424.27,1319,2638,2205.1,UPI
ORD202501776,29-06-2025,Sale,CUST00853,Store,Delhi,North,Womenswear,Kurtis,SKU1024,Premium Kurtis,1,1249,0.28,1249,349.72,899.28,0.05,44.96,944.24,559,559,340.28,UPI
ORD202401164,05-05-2024,Sale,CUST01744,Store,Kochi,South,Kidswear,Kids Ethnic,SKU1052,Signature Kids Ethnic,4,699,0.1,2796,279.6,2516.4,0.05,125.82,2642.22,365,1460,1056.4,UPI
ORD202300472,04-11-2023,Sale,CUST00894,Store,Mumbai,West,Footwear,Sandals & Flats,SKU1062,Classic Sandals & Flats,1,1999,0.29,1999,579.71,1419.29,0.12,170.31,1589.6,1084,1084,335.29,Credit Card
ORD202300048,06-07-2023,Sale,CUST02030,Store,Bengaluru,South,Menswear,Shirts,SKU1003,Festive Shirts,3,1399,0.35,4197,1468.95,2728.05,0.05,136.4,2864.45,697,2091,637.05,Net Banking
ORD202501945,25-03-2025,Sale,CUST02449,Store,Kolkata,East,Womenswear,Leggings & Bottoms,SKU1036,Premium Leggings & Bottoms,1,749,0,749,0,749,0.05,37.45,786.45,320,320,429,UPI
ORD202400245,27-03-2024,Sale,CUST00923,Online,Kolkata,East,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,1,1049,0.19,1049,199.31,849.69,0.05,42.48,892.17,601,601,248.69,Cash
ORD202301097,04-06-2023,Sale,CUST01516,Store,Bengaluru,South,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,2,1049,0.07,2098,146.86,1951.14,0.05,97.56,2048.7,601,1202,749.14,Cash
ORD202401656,05-05-2024,Sale,CUST02136,Store,Gurugram,North,Footwear,Casual Shoes,SKU1056,Premium Casual Shoes,1,2299,0,2299,0,2299,0.12,275.88,2574.88,1252,1252,1047,Cash
ORD202501791,25-11-2025,Sale,CUST01748,Online,Bengaluru,South,Womenswear,Kurtis,SKU1021,Classic Kurtis,2,1799,0.23,3598,827.54,2770.46,0.12,332.46,3102.92,904,1808,962.46,Debit Card
ORD202401690,01-06-2024,Sale,CUST00655,Online,Gurugram,North,Womenswear,Kurtis,SKU1022,Signature Kurtis,1,1449,0.21,1449,304.29,1144.71,0.12,137.37,1282.08,714,714,430.71,Cash
ORD202401033,24-07-2024,Sale,CUST01859,Online,Kochi,South,accessories,Watches,SKU1083,Urban Watches,2,4999,0.42,9998,4199.16,5798.84,0.18,1043.79,6842.63,2901,5802,-3.16,Cash
RET202400260,03-12-2024,Return,CUST00412,Online,Ahmedabad,West,footwear,Casual Shoes,SKU1058,Everyday Casual Shoes,-1,1649,0.26,-1649,-428.74,-1220.26,0.12,-146.43,-1366.69,1013,-1013,-207.26,Cash
ORD202401045,31-05-2024,Sale,CUST01590,Online,Mumbai,West,Kidswear,Kids Bottoms,SKU1046,Essential Kids Bottoms,2,349,0.08,698,55.84,642.16,0.05,32.11,674.27,190,380,262.16,UPI
ORD202402076,26-09-2024,Sale,CUST00840,Store,Jaipur,North,Menswear,Jeans & Trousers,SKU1014,Signature Jeans & Trousers,1,1949,0,1949,0,1949,0.12,233.88,2182.88,1130,1130,819,UPI
ORD202400070,24-10-2024,Sale,CUST02170,Store,Delhi,North,footwear,Casual Shoes,SKU1059,Classic Casual Shoes,1,1599,0,1599,0,1599,0.12,191.88,1790.88,898,898,701,Debit Card
ORD202401782,07-02-2024,Sale,CUST01482,Online,Pune,West,Womenswear,Leggings & Bottoms,SKU1038,Essential Leggings & Bottoms,2,749,0.13,1498,194.74,1303.26,0.05,65.16,1368.42,315,630,673.26,Cash
ORD202502327,20-03-2025,Sale,CUST02173,Online,Kolkata,East,Accessories,Watches,SKU1083,Urban Watches,1,4999,0.21,4999,1049.79,3949.21,0.18,710.86,4660.07,2901,2901,1048.21,Credit Card
ORD202400597,20-11-2024,Sale,CUST02362,Online,Bengaluru,South,Kidswear,Kids Bottoms,SKU1050,Festive Kids Bottoms,2,799,0.3,1598,479.4,1118.6,0.05,55.93,1174.53,393,786,332.6,UPI
ORD202300564,07-12-2023,Sale,CUST01659,Store,Chennai,South,Womenswear,Kurtis,SKU1022,Signature Kurtis,1,1449,0.34,1449,492.66,956.34,0.05,47.82,1004.16,714,714,242.34,UPI
RET202400248,29-09-2024,Return,CUST02189,Store,Bengaluru,South,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,-1,1049,0,-1049,0,-1049,0.12,-125.88,-1174.88,601,-601,-448,COD
ORD202400712,06-10-2024,Sale,CUST01557,Store,Delhi,North,Menswear,Mens Kurtas,SKU1017,Premium Mens Kurtas,1,999,0,999,0,999,0.05,49.95,1048.95,421,421,578,COD
ORD202300837,24-08-2023,Sale,CUST00826,Online,Bengaluru,South,Kidswear,Kids Bottoms,SKU1048,Urban Kids Bottoms,1,399,0.13,399,51.87,347.13,0.05,17.36,364.49,197,197,150.13,UPI
ORD202300889,29-01-2023,Sale,CUST00467,Online,Kolkata,East,Womenswear,Leggings & Bottoms,SKU1036,Premium Leggings & Bottoms,1,749,0.39,749,292.11,456.89,0.05,22.84,479.73,320,320,136.89,UPI
ORD202300439,22-05-2023,Sale,CUST02435,Online,Hyderabad,South,Accessories,Handbags,SKU1078,Essential Handbags,2,649,0,1298,0,1298,0.05,64.9,1362.9,339,678,620,Cash
ORD202301779,29-08-2023,Sale,CUST02269,Online,Bhubaneswar,East,Menswear,Jeans & Trousers,SKU1012,Urban Jeans & Trousers,1,1299,0.02,1299,25.98,1273.02,0.12,152.76,1425.78,698,698,575.02,Cash
ORD202501774,06-11-2025,Sale,CUST01366,Online,Delhi,North,Womenswear,Leggings & Bottoms,SKU1036,Premium Leggings & Bottoms,1,749,0,749,0,749,0.05,37.45,786.45,320,320,429,Credit Card
ORD202301926,06-11-2023,Sale,CUST01009,Store,Bengaluru,South,Footwear,Sandals & Flats,SKU1065,Signature Sandals & Flats,1,649,0.28,649,181.72,467.28,0.05,23.36,490.64,370,370,97.28,Credit Card
ORD202400164,15-02-2024,Sale,CUST02166,Store,Bengaluru,South,Womenswear,Dresses & Tops,SKU1035,Festive Dresses & Tops,2,2349,0,4698,0,4698,0.12,563.76,5261.76,1271,2542,2156,Credit Card
RET202500282,19-09-2025,Return,CUST00543,Store,Kochi,South,Kidswear,Kids Ethnic,SKU1054,Essential Kids Ethnic,-1,849,0,-849,0,-849,0.05,-42.45,-891.45,455,-455,-394,UPI
ORD202300849,09-10-2023,Sale,CUST01944,Store,Bengaluru,South,Menswear,Jeans & Trousers,SKU1012,Urban Jeans & Trousers,1,1299,0,1299,0,1299,0.12,155.88,1454.88,698,698,601,UPI
ORD202502310,28-05-2025,Sale,CUST01669,Online,Bengaluru,South,Womenswear,Sarees,SKU1026,Festive Sarees,1,4949,0.2,4949,989.8,3959.2,0.12,475.1,4434.3,2888,2888,1071.2,Cash
ORD202301989,28-05-2023,Sale,CUST01479,Store,Bhubaneswar,East,Footwear,Sports Shoes,SKU1069,Signature Sports Shoes,1,2199,0.12,2199,263.88,1935.12,0.12,232.21,2167.33,1380,1380,555.12,Credit Card
ORD202501243,06-09-2025,Sale,CUST01311,Online,Lucknow,North,Kidswear,Kids Bottoms,SKU1050,Festive Kids Bottoms,1,799,0,799,0,799,0.05,39.95,838.95,393,393,406,Debit Card
ORD202400657,01-10-2024,Sale,CUST00425,Online,Hyderabad,South,Footwear,Sandals & Flats,SKU1061,Everyday Sandals & Flats,1,1749,0.21,1749,367.29,1381.71,0.12,165.81,1547.52,1026,1026,355.71,UPI
ORD202500610,30-10-2025,Sale,CUST01452,Store,Bhubaneswar,East,Footwear,Casual Shoes,SKU1060,Heritage Casual Shoes,2,1499,0.28,2998,839.44,2158.56,0.12,259.03,2417.59,918,1836,322.56,UPI
ORD202501989,17-09-2025,Sale,CUST01010,Store,Coimbatore,South,Menswear,Jeans & Trousers,SKU1014,Signature Jeans & Trousers,1,1949,0,1949,0,1949,0.12,233.88,2182.88,1130,1130,819,UPI
ORD202400701,11-02-2024,Sale,CUST01953,Online,Delhi,North,Womenswear,Sarees,SKU1030,Heritage Sarees,4,1449,0.12,5796,695.52,5100.48,0.12,612.06,5712.54,882,3528,1572.48,UPI
ORD202401200,26-06-2024,Sale,CUST00264,Store,Chennai,South,Womenswear,Sarees,SKU1026,Festive Sarees,2,4949,0,9898,0,9898,0.12,1187.76,11085.76,2888,5776,4122,Cash
ORD202501210,22-11-2025,Sale,CUST00435,Online,Kochi,South,Menswear,T-Shirts,SKU1008,Premium T-Shirts,2,1099,0.27,2198,593.46,1604.54,0.05,80.23,1684.77,542,1084,520.54,Credit Card
ORD202400084,26-01-2024,Sale,CUST00785,Store,Mumbai,West,Womenswear,Dresses & Tops,SKU1033,Essential Dresses & Tops,1,1299,0.37,1299,480.63,818.37,0.05,40.92,859.29,599,599,219.37,Cash
ORD202500838,28-02-2025,Sale,CUST02158,Store,Hyderabad,South,Accessories,Belts & Wallets,SKU1073,Premium Belts & Wallets,1,549,0.11,549,60.39,488.61,0.05,24.43,513.04,258,258,230.61,UPI
ORD202501243,06-09-2025,Sale,CUST01311,Online,Lucknow,North,Womenswear,Sarees,SKU1029,Classic Sarees,4,1899,0,7596,0,7596,0.12,911.52,8507.52,956,3824,3772,Debit Card
ORD202500178,13-12-2025,Sale,CUST00715,Online,Bengaluru,South,Womenswear,Leggings & Bottoms,SKU1039,Festive Leggings & Bottoms,1,599,0,599,0,599,0.05,29.95,628.95,274,274,325,Net Banking
ORD202301273,22-08-2023,Sale,CUST00352,Store,Chennai,South,Kidswear,Kids Bottoms,SKU1046,Essential Kids Bottoms,3,349,0,1047,0,1047,0.05,52.35,1099.35,190,570,477,UPI
RET202400304,29-09-2024,Return,CUST02095,Online,Chennai,South,Menswear,Jeans & Trousers,SKU1015,Heritage Jeans & Trousers,-2,2549,0,-5098,0,-5098,0.12,-611.76,-5709.76,1319,-2638,-2460,Debit Card
ORD202501994,08-03-2025,Sale,CUST00959,Store,Hyderabad,South,Kidswear,Kids Bottoms,SKU1048,Urban Kids Bottoms,2,399,0.11,798,87.78,710.22,0.05,35.51,745.73,197,394,316.22,UPI
ORD202401594,21-06-2024,Sale,CUST01761,Store,Bengaluru,South,Menswear,Jeans & Trousers,SKU1014,Signature Jeans & Trousers,1,1949,0,1949,0,1949,0.12,233.88,2182.88,1130,1130,819,UPI
ORD202501684,26-06-2025,Sale,CUST00513,Store,Hyderabad,South,Accessories,Watches,SKU1082,Classic Watches,4,1699,0.19,6796,1291.24,5504.76,0.18,990.86,6495.62,1118,4472,1032.76,UPI
ORD202402073,14-10-2024,Sale,CUST00923,Online,Kolkata,East,Womenswear,Sarees,SKU1026,Festive Sarees,2,4949,0.22,9898,2177.56,7720.44,0.12,926.45,8646.89,2888,5776,1944.44,Cash
ORD202300996,11-04-2023,Sale,CUST01045,Store,Gurugram,North,Footwear,Sports Shoes,SKU1068,Classic Sports Shoes,1,4099,0.03,4099,122.97,3976.03,0.12,477.12,4453.15,2335,2335,1641.03,Net Banking
ORD202301829,01-09-2023,Sale,CUST01389,Store,Gurugram,North,Footwear,Sports Shoes,SKU1070,Heritage Sports Shoes,1,4399,0.14,4399,615.86,3783.14,0.12,453.98,4237.12,2640,2640,1143.14,Cash
ORD202300042,02-10-2023,Sale,CUST02222,Store,Ahmedabad,West,Accessories,Watches,SKU1083,Urban Watches,1,4999,0.18,4999,899.82,4099.18,0.18,737.85,4837.03,2901,2901,1198.18,Credit Card
ORD202401643,10-06-2024,Sale,CUST01894,Online,Ahmedabad,West,Kidswear,Kids Tops,SKU1045,Essential Kids Tops,3,699,0.19,2097,398.43,1698.57,0.05,84.93,1783.5,308,924,774.57,Net Banking
ORD202301605,25-01-2023,Sale,CUST00542,Store,Chennai,South,Womenswear,Sarees,SKU1027,Essential Sarees,2,5699,0.27,11398,3077.46,8320.54,0.12,998.46,9319,3417,6834,1486.54,UPI
ORD202401142,26-08-2024,Sale,CUST00018,Online,Pune,West,Kidswear,Kids Bottoms,SKU1050,Festive Kids Bottoms,1,799,0.15,799,119.85,679.15,0.05,33.96,713.11,393,393,286.15,UPI
ORD202401166,11-12-2024,Sale,CUST01986,Online,Pune,West,Womenswear,Sarees,SKU1027,Essential Sarees,1,5699,0,5699,0,5699,0.12,683.88,6382.88,3417,3417,2282,Credit Card
ORD202400596,29-01-2024,Sale,CUST00649,Store,Mumbai,West,Footwear,Sports Shoes,SKU1066,Premium Sports Shoes,2,3949,0.43,7898,3396.14,4501.86,0.12,540.22,5042.08,2232,4464,37.86,Net Banking
ORD202501047,27-01-2025,Sale,CUST01140,Online,Chennai,South,Footwear,Sports Shoes,SKU1070,Heritage Sports Shoes,1,4399,0.4,4399,1759.6,2639.4,0.12,316.73,2956.13,2640,2640,-0.6,Debit Card
ORD202500509,25-07-2025,Sale,CUST01903,Store,Delhi,North,Accessories,Handbags,SKU1078,Essential Handbags,4,649,0.38,2596,986.48,1609.52,0.05,80.48,1690,339,1356,253.52,UPI
ORD202501494,17-05-2025,Sale,CUST00043,Store,Gurugram,North,Accessories,Watches,SKU1083,Urban Watches,3,4999,0,14997,0,14997,0.18,2699.46,17696.46,2901,8703,6294,Cash
RET202400233,22-12-2024,Return,CUST00382,Store,Hyderabad,South,Footwear,Sandals & Flats,SKU1062,Classic Sandals & Flats,-1,1999,0,-1999,0,-1999,0.12,-239.88,-2238.88,1084,-1084,-915,UPI
ORD202301841,05-11-2023,Sale,CUST02163,Store,Jaipur,North,Kidswear,Kids Bottoms,SKU1046,Essential Kids Bottoms,1,349,0.25,349,87.25,261.75,0.05,13.09,274.84,190,190,71.75,UPI
ORD202501757,08-09-2025,Sale,CUST00209,Store,Delhi,North,Womenswear,Kurtis,SKU1022,Signature Kurtis,2,1449,0,2898,0,2898,0.12,347.76,3245.76,714,1428,1470,Net Banking
ORD202500992,20-08-2025,Sale,CUST00344,Online,Hyderabad,South,Accessories,Watches,SKU1082,Classic Watches,2,1699,0,3398,0,3398,0.18,611.64,4009.64,1118,2236,1162,Credit Card
ORD202401578,17-12-2024,Sale,CUST01801,Store,Chennai,South,Accessories,Watches,SKU1082,Classic Watches,1,1699,0.07,1699,118.93,1580.07,0.18,284.41,1864.48,1118,1118,462.07,Cash
ORD202401694,31-10-2024,Sale,CUST00788,Store,Delhi,North,Footwear,Sports Shoes,SKU1069,Signature Sports Shoes,1,2199,0.26,2199,571.74,1627.26,0.12,195.27,1822.53,1380,1380,247.26,Credit Card
ORD202401613,12-10-2024,Sale,CUST00300,Store,Delhi,North,Menswear,Jeans & Trousers,SKU1014,Signature Jeans & Trousers,1,1949,0,1949,0,1949,0.12,233.88,2182.88,1130,1130,819,UPI
ORD202500295,29-04-2025,Sale,CUST01905,Store,Chennai,South,Womenswear,Sarees,SKU1026,Festive Sarees,1,4949,0.04,4949,197.96,4751.04,0.12,570.12,5321.16,2888,2888,1863.04,Cash
ORD202501142,04-11-2025,Sale,CUST02493,Online,Chennai,South,Menswear,Mens Kurtas,SKU1016,Urban Mens Kurtas,1,1899,0.22,1899,417.78,1481.22,0.12,177.75,1658.97,832,832,649.22,Net Banking
RET202300074,02-09-2023,Return,CUST02467,Store,Delhi,North,Menswear,Jeans & Trousers,SKU1012,Urban Jeans & Trousers,-1,1299,0.14,-1299,-181.86,-1117.14,0.12,-134.06,-1251.2,698,-698,-419.14,Credit Card
ORD202300099,17-10-2023,Sale,CUST01001,Store,Ahmedabad,West,Womenswear,Sarees,SKU1026,Festive Sarees,1,4949,0.14,4949,692.86,4256.14,0.12,510.74,4766.88,2888,2888,1368.14,COD
ORD202501296,16-10-2025,Sale,CUST00855,Store,Mumbai,West,menswear,Mens Kurtas,SKU1017,Premium Mens Kurtas,1,999,0.24,999,239.76,759.24,0.05,37.96,797.2,421,421,338.24,Debit Card
ORD202300282,29-01-2023,Sale,CUST00641,Online,Kochi,South,Kidswear,Kids Tops,SKU1045,Essential Kids Tops,1,699,0.59,699,412.41,286.59,0.05,14.33,300.92,308,308,-21.41,COD
ORD202400920,23-06-2024,Sale,CUST00297,Store,Hyderabad,South,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,1,1049,0,1049,0,1049,0.12,125.88,1174.88,601,601,448,COD
ORD202501644,07-01-2025,Sale,CUST01349,Store,Delhi,North,Accessories,Caps & Scarves,SKU1089,Everyday Caps & Scarves,1,299,0.44,299,131.56,167.44,0.05,8.37,175.81,99,99,68.44,Credit Card
ORD202300362,23-09-2023,Sale,CUST01441,Online,Kochi,South,Kidswear,Kids Bottoms,SKU1050,Festive Kids Bottoms,1,799,0,799,0,799,0.05,39.95,838.95,393,393,406,Net Banking
ORD202500006,13-10-2025,Sale,CUST01408,Store,Delhi,North,Footwear,Sports Shoes,SKU1069,Signature Sports Shoes,1,2199,0,2199,0,2199,0.12,263.88,2462.88,1380,1380,819,Net Banking
ORD202301759,15-11-2023,Sale,CUST01998,Store,Gurugram,North,Womenswear,Dresses & Tops,SKU1032,Heritage Dresses & Tops,3,1149,0.13,3447,448.11,2998.89,0.05,149.94,3148.83,611,1833,1165.89,UPI
ORD202301443,24-07-2023,Sale,CUST01112,Store,Ahmedabad,West,Menswear,Jeans & Trousers,SKU1015,Heritage Jeans & Trousers,1,2549,0.44,2549,1121.56,1427.44,0.12,171.29,1598.73,1319,1319,108.44,UPI
ORD202501194,20-08-2025,Sale,CUST00973,Online,Coimbatore,South,Menswear,Mens Kurtas,SKU1016,Urban Mens Kurtas,1,1899,0,1899,0,1899,0.12,227.88,2126.88,832,832,1067,UPI
ORD202300980,26-03-2023,Sale,CUST02076,Online,Jaipur,North,Womens Wear,Dresses & Tops,SKU1032,Heritage Dresses & Tops,3,1149,0.18,3447,620.46,2826.54,0.05,141.33,2967.87,611,1833,993.54,Net Banking
ORD202301122,01-11-2023,Sale,CUST02117,Store,Delhi,North,Womenswear,Sarees,SKU1026,Festive Sarees,1,4949,0.2,4949,989.8,3959.2,0.12,475.1,4434.3,2888,2888,1071.2,Cash
ORD202500301,01-01-2025,Sale,CUST01321,Store,Kochi,South,Footwear,Sandals & Flats,SKU1062,Classic Sandals & Flats,1,1999,0.42,1999,839.58,1159.42,0.12,139.13,1298.55,1084,1084,75.42,COD
ORD202400717,17-07-2024,Sale,CUST00217,Store,Coimbatore,South,Womenswear,Leggings & Bottoms,SKU1038,Essential Leggings & Bottoms,1,749,0.32,749,239.68,509.32,0.05,25.47,534.79,315,315,194.32,Cash
RET202400098,08-03-2024,Return,CUST01495,Store,Pune,West,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,-1,1049,0,-1049,0,-1049,0.12,-125.88,-1174.88,601,-601,-448,UPI
ORD202401484,30-10-2024,Sale,CUST01152,Online,Jaipur,North,Accessories,Handbags,SKU1077,Festive Handbags,1,1449,0.37,1449,536.13,912.87,0.05,45.64,958.51,826,826,86.87,Cash
ORD202401663,05-11-2024,Sale,CUST02033,Store,Delhi,North,Kidswear,Kids Tops,SKU1045,Essential Kids Tops,2,699,0.23,1398,321.54,1076.46,0.05,53.82,1130.28,308,616,460.46,Cash
ORD202300450,25-03-2023,Sale,CUST01499,Store,Hyderabad,South,Womenswear,Leggings & Bottoms,SKU1038,Essential Leggings & Bottoms,3,749,0.17,2247,381.99,1865.01,0.05,93.25,1958.26,315,945,920.01,Net Banking
ORD202501085,10-01-2025,Sale,CUST01407,Online,Bhubaneswar,East,menswear,Jeans & Trousers,SKU1014,Signature Jeans & Trousers,3,1949,0.35,5847,2046.45,3800.55,0.12,456.07,4256.62,1130,3390,410.55,Credit Card
ORD202502306,10-04-2025,Sale,CUST00817,Online,Delhi,North,Menswear,Mens Kurtas,SKU1017,Premium Mens Kurtas,1,999,0,999,0,999,0.05,49.95,1048.95,421,421,578,UPI
ORD202500220,28-06-2025,Sale,CUST01203,Online,Chennai,South,Menswear,Jeans & Trousers,SKU1015,Heritage Jeans & Trousers,1,2549,0.21,2549,535.29,2013.71,0.12,241.65,2255.36,1319,1319,694.71,UPI
RET202300308,29-11-2023,Return,CUST01381,Store,Hyderabad,South,Kidswear,Kids Ethnic,SKU1051,Everyday Kids Ethnic,-1,1549,0.3,-1549,-464.7,-1084.3,0.12,-130.12,-1214.42,878,-878,-206.3,Credit Card
ORD202500995,28-11-2025,Sale,CUST00200,Store,Lucknow,North,Womenswear,Dresses & Tops,SKU1032,Heritage Dresses & Tops,1,1149,0.17,1149,195.33,953.67,0.05,47.68,1001.35,611,611,342.67,Cash
ORD202301442,04-03-2023,Sale,CUST01380,Store,Bengaluru,South,Womenswear,Kurtis,SKU1022,Signature Kurtis,1,1449,0.04,1449,57.96,1391.04,0.12,166.92,1557.96,714,714,677.04,UPI
ORD202300009,23-03-2023,Sale,CUST01779,Store,Pune,West,Accessories,Belts & Wallets,SKU1072,Festive Belts & Wallets,1,1149,0.21,1149,241.29,907.71,0.05,45.39,953.1,502,502,405.71,Net Banking
ORD202401116,13-09-2024,Sale,CUST01493,Online,Kochi,South,Menswear,T-Shirts,SKU1007,Essential T-Shirts,3,649,0.26,1947,506.22,1440.78,0.05,72.04,1512.82,335,1005,435.78,UPI
ORD202301069,24-12-2023,Sale,CUST01251,Online,Ahmedabad,West,Menswear,T-Shirts,SKU1008,Premium T-Shirts,1,1099,0.19,1099,208.81,890.19,0.05,44.51,934.7,542,542,348.19,Credit Card
ORD202300406,05-07-2023,Sale,CUST02134,Store,Bengaluru,South,Womenswear,Dresses & Tops,SKU1034,Premium Dresses & Tops,1,799,0.39,799,311.61,487.39,0.05,24.37,511.76,459,459,28.39,UPI
ORD202400026,09-03-2024,Sale,CUST02394,Online,Kochi,South,Menswear,Jeans & Trousers,SKU1015,Heritage Jeans & Trousers,1,2549,0.14,2549,356.86,2192.14,0.12,263.06,2455.2,1319,1319,873.14,UPI
ORD202500060,29-01-2025,Sale,CUST01646,Store,Pune,West,Kidswear,Kids Tops,SKU1045,Essential Kids Tops,1,699,0.29,699,202.71,496.29,0.05,24.81,521.1,308,308,188.29,Credit Card
ORD202301585,28-02-2023,Sale,CUST01470,Store,Bengaluru,South,Kidswear,Kids Ethnic,SKU1052,Signature Kids Ethnic,1,699,0.18,699,125.82,573.18,0.05,28.66,601.84,365,365,208.18,Credit Card
ORD202400180,22-09-2024,Sale,CUST00301,Online,Gurugram,North,Footwear,Casual Shoes,SKU1058,Everyday Casual Shoes,1,1649,0.13,1649,214.37,1434.63,0.12,172.16,1606.79,1013,1013,421.63,UPI
ORD202400427,13-08-2024,Sale,CUST00137,Store,Delhi,North,Footwear,Sports Shoes,SKU1070,Heritage Sports Shoes,1,4399,0.11,4399,483.89,3915.11,0.12,469.81,4384.92,2640,2640,1275.11,UPI
ORD202401317,07-06-2024,Sale,CUST02163,Store,Kolkata,East,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,2,1049,0,2098,0,2098,0.12,251.76,2349.76,601,1202,896,Cash
ORD202500531,03-01-2025,Sale,CUST00103,Online,Bengaluru,South,Womenswear,Leggings & Bottoms,SKU1039,Festive Leggings & Bottoms,1,599,0.38,599,227.62,371.38,0.05,18.57,389.95,274,274,97.38,Debit Card
ORD202300023,04-11-2023,Sale,CUST02340,Online,Lucknow,North,Accessories,Watches,SKU1083,Urban Watches,1,4999,0.37,4999,1849.63,3149.37,0.18,566.89,3716.26,2901,2901,248.37,Cash
ORD202301287,11-08-2023,Sale,CUST01403,Store,Hyderabad,South,Womens Wear,Dresses & Tops,SKU1035,Festive Dresses & Tops,2,2349,0.13,4698,610.74,4087.26,0.12,490.47,4577.73,1271,2542,1545.26,Net Banking
ORD202501530,07-01-2025,Sale,CUST02014,Store,Hyderabad,South,Womenswear,Dresses & Tops,SKU1032,Heritage Dresses & Tops,2,1149,0.27,2298,620.46,1677.54,0.05,83.88,1761.42,611,1222,455.54,Credit Card
ORD202500447,10-06-2025,Sale,CUST01176,Store,Hyderabad,South,Kidswear,Kids Ethnic,SKU1054,Essential Kids Ethnic,1,849,0.12,849,101.88,747.12,0.05,37.36,784.48,455,455,292.12,COD
ORD202300912,03-08-2023,Sale,CUST00287,Store,Lucknow,North,Menswear,Mens Kurtas,SKU1017,Premium Mens Kurtas,1,999,0.23,999,229.77,769.23,0.05,38.46,807.69,421,421,348.23,UPI
